Gender,Interest,Skills,Any_Add_Cert_Courses,Cert_Courses_Desc,Course
Male,Financial Analysis,Active Listening;Artistic/Creative Skills;Communication skills;Mass Communication;Problem Solving skills,No,No,B.Com
Female,Content Writing;Market reserach,Business Knowledge;Finance related skills;People management;Communication skills;Negotiation skills;Problem Solving skills;Sales;Presentation Skills,No,No,BBA
Female,Technology,"Accounting Skills, Python, Java, SQL, Oracle, Programming",No,No,BAC
Female,Research,"Excel, Presentation Skills, Writing",Yes,PGDCA,B.Pharm
Female,Research,"Civil & Criminal Law, Work under Pressure",No,Nothing ,B.Sc
Male,Financial Analysis;News Coverage;Research;Technology;Understand human behaviour;Supply Chain Analysis;Market reserach;Industires,Critical Thinking;Business Knowledge;Analytical Skills;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Good communication skills;SAP,No,No,BE
Male,Trading;Data scientist,Analytical Skills;Problem Solving skills,Yes,CATIA,BE
Male,Research;Sales/Marketing;Trading;Digital marketing;Social media marketing;Customer care,Active Listening;Business Knowledge;Communication skills;Sales,No,No,BA
Male,Financial Analysis;Research;Teaching;Understand human behaviour;Understand human body;Data analytics;Data scientist;Market reserach;All fields related to Data science.,Accounting Skills;Active Listening;Critical Thinking;Gathering Information;Python,No,No,B.Com
Female,Technology,"Critical Thinking, Analytic Thinking, Java, SQL, Programming, Communication Skills, Work under Pressure, Leadership, Team work, Interpersonal Skills, Presentation Skills, Problem Solving skills, Writing, Observation Skills, Reporting, Reading",Yes,Microsoft and Google Tech Certifications,B.Tech
Female,"News Coverage, Teaching","Active Listening, Communication Skills, Work under Pressure, News Gathering, Reporting, Reading, Subject Knowledge",Yes,PGDC,BA
Male,Technology,"Team work, Linux, Problem Solving skills",No,No,B.E
Female,Technology;Data analytics;Data scientist,Active Listening;Problem Solving skills;Designing skills,No,No,B.Tech
Female,"Sales/Marketing, Technology, Entrepreneurship","AI, Java",No,No,B.Tech
Female,Research;Social Justice;Teaching;Content Writing;Govt. Job;Home interior design,People management;Editing;Designing skills;Writing skills;Teaching,Yes,D.el.ed,BA
Female,Research;Social Justice;Teaching;Govt. Job;Social causes;Design,Active Listening;Leadership;Editing;Designing skills;Writing skills;Client management;Teaching,Yes,D.el.ed,BA
Male,Data analytics;Data scientist;Machine Learning,Programming Language skills;Critical Thinking;Analytical Skills;Python,No,No,BE
Male,Research,"Critical Thinking, Analytic Thinking, Gathering Informing",No,No,B.Tech
Male,Technology,"Python, Programming, Excel, Linux",No,No,B.Tech
Female,Financial Analysis,Accounting Skills,No,No,B.Com
Male,Data scientist,Active Listening;Business Knowledge;People management;Leadership;Product knowledge;Problem Solving skills;Risk management skills;Designing skills;Machine Learning skills;Python;SQL,Yes,Deta scientist nd python programing language ,BE
Male,Financial Analysis;News Coverage;Supply chain analysis,Critical Thinking;Analytical Skills;Negotiation skills;Problem Solving skills;Risk management skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL,Yes,360 digit data scientist,BE
Male,Financial Analysis,Teamwork;Time Management;Company Secretarial Work;,Yes,Companies Act;,B.Com
Female,Data analytics;Digital marketing;Data scientist,Risk management skills;Data Visualization skills( Power Bi/ Tableau );SQL;SAP,Yes,Test Automation,B.Tech
Female,Research,"ML, Python",Yes,Machine learning with python,B.Sc
Female,"Technology, Entrepreneurship","Analytic Thinking, Business Knowledge, Java, SQL, Communication Skills, Work under Pressure, Product Knowledge, Team work, Excel, Problem Solving skills, Observation Skills, Reporting, Reading, Subject Knowledge",Yes,Java,B.Tech
Male,"Financial Analysis, Research","AI, ML, Python, Critical Thinking, Analytic Thinking, Artistic skills, SQL",Yes,Data,B.Tech
Male,Research;Technology;Web Designing;Data analytics;Govt. Job,Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;Presentation Skills;R;Linux;Python;SQL;Java;MATLAB,Yes,Python with data science,BCA
Male,Design ,"Editing, Designing Skills, Sales",No,No,B.Com
Male,Research;Social Justice;Teaching;Technology;Trading;Web Designing;Data analytics,Accounting Skills;Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;People management;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Sales;Social Media Marketing;Interpersonal skills;Wealth Management;Hospitality;Client management;Good communication skills;Teaching,Yes,Computer courses,B.Tech
Male,Data scientist,Programming Language skills;Analytical Skills;Leadership;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;SQL;Cloud Computing;Good communication skills,Yes,"Python, Data Science",B.Tech
Male,"Technology, Understand Human Behaviour, Understand Human Body","Communication Skills, Work under Pressure, Leadership",Yes,EMBEDDED,B.Tech
Male,Supply Chain Analysis;Data analytics,Programming Language skills;Analytical Skills;R;Python,Yes,Junior type writing,MCA
Male,Software Job,networking,Yes,networking,B.Tech
Male,Software Job,NO,No,No,B.Tech
Male,Technology,"AI, ML, Python, C++, R, Linux",No,No,B.Tech
Male,Technology;Design;Information Technology,Programming Language skills;Analytical Skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence,Yes,Data science using R Programming and Python,B.Tech
Male,"Supply Chain Analysis;Gardening;Service;Industires;Agriculture, services",Business Knowledge;People management;Machine Learning skills;Hospitality,Yes,Hyundai appreciate,B.Tech
Female,"Financial Analysis, Sales/Marketing, Technology, Trading","AI, Python, Programming, Communication Skills, C++",Yes,RPA,BE
Male,Service,Accounting Skills;Active Listening;Hardware skills;Critical Thinking;Gathering Information;Business Knowledge;Analytical Skills;Finance related skills;Mass Communication;Leadership;Product knowledge;Problem Solving skills;Risk management skills;Writing skills;HR,Yes,Tally ERP 9,B.Com
Male,"Web development,Social causes,All fields related to Data science,Machine Learning,Data scientist",Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP;Codeignitor;Loopback;,Yes,HTML;AJAX,B.Tech
Male,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills",No,No,B.Tech
Male,Technology,Accounting Skills;Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Communication skills;Negotiation skills;Leadership;Content creation,No,No,B.Tech
Male,Data Analytics,AutoCard,Yes,AutoCard,B.E
Male,Sales/Marketing;Technology;Content Writing;Market reserach,Critical Thinking;Business Knowledge;Analytical Skills;Leadership;Writing skills;Python;Artificial Intelligence;SQL,No,No,B.Tech
Female,Data analytics,Active Listening;Gathering Information;Problem Solving skills;Python;MATLAB,No,No,BE
Male,News Coverage;Understand human behaviour;Govt. Job,Communication skills;Mass Communication;Leadership;Problem Solving skills;Python,Yes,Data Science ,Journalism 
Female,Data scientist;Web development;Machine Learning,Active Listening;Programming Language skills;Gathering Information;Python;SQL;Programming Language C,No,No,B.Sc
Male,Technology;Data analytics;Data scientist,Hardware skills;Programming Language skills;Critical Thinking;Business Knowledge;Leadership;Data Visualization skills( Power Bi/ Tableau );Python;Artificial Intelligence;Good communication skills,Yes,Data science & AI,B.Tech
Male,"Research, Social Justice","Analytic Thinking, Communication Skills, Leadership, Team work, Designing Skills",No,NO,BE
Male,"Financial Analysis, Take risk for Profits, Technology, Entrepreneurship","Accounting Skills, Active Listening, Java, SQL, Programming, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Team work, Excel, Logical Skills, Presentation Skills, Problem Solving skills, Mass Communication, Writing, Observation Skills, Reading",Yes,"Selenium,NDT ",B.Tech
Male,"Financial Analysis, Trading","Critical Thinking, Analytic Thinking, Market Study",No,No,BBA
Male,Technology;Understand human behaviour;Govt. Job;Infrastructure;Design;Construction;Construction Manegement,"Proeficiency in Software like STAAD PRO, ETABS;construction management",Yes,Advance Construction Technology ,B.Tech
Female,Technology,"Python, Tableau",Yes,DATA SCIENCE and python with Tablue,BE
Male,Technology,Programming,Yes,Programming ,B.Tech
Male,Data analytics,R;Python;SQL,Yes,Data science,B.Tech
Male,Technology;Govt. Job;Sports Industry,Programming Language skills;People management,No,No,B.Tech
Male,News Coverage;Research;Teaching;Market reserach;Infrastructure;Social causes;Industires,Business Knowledge,No,No,B.Com
Male,Retailer,HR,No,No,MBA
Female,Data analytics;Data scientist,Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );C++;Java,Yes,"C++ , Data science course",BCA
Female,Understand human behaviour;Market reserach;Na,Hardware skills;Business Knowledge,No,No,MBA
Male,Entrepreneurship,Creativity Skills,No,No,BE
Female,Technology;Understand human body;Web Designing;Web development,Active Listening;Gathering Information;Communication skills;Leadership;Problem Solving skills;Designing skills;Python;Good communication skills,Yes,"Python, python data structures ",B.Tech
Male,"News Coverage, Sales/Marketing, Take risk for Profits, Trading","Gathering Informing, Business Knowledge, Leadership, Market Study, Observation Skills, Risk Managing",No,Yes,Agri diploma
Male,Trading;Customer care,Critical Thinking;Artistic/Creative Skills;Analytical Skills;Civil & Criminal Law;Problem Solving skills;Risk management skills;Writing skills;Interpersonal skills;Presentation Skills,No,No,B.Tech
Male,Technology;Social causes,"Proeficiency in Software like STAAD PRO, ETABS;Good communication skills;Refinery Operations",No,No,B.Tech
Male,Sales/Marketing;Market reserach,Active Listening;Hardware skills;Problem Solving skills;Risk management skills;Sales,Yes,Entrepreneurship Development Program,BBA
Female,Web Designing;Data analytics;Data scientist,Hardware skills;Programming Language skills;Analytical Skills;People management;Communication skills;Leadership;Data Visualization skills( Power Bi/ Tableau );C++;R;Python;Content creation,Yes,"Python, blockchain ",BE
Female,Research;Understand human behaviour;Content Writing;Design;Information Technology,Programming Language skills;Communication skills;Leadership;Product knowledge;Designing skills;Writing skills;C++;Python;SQL;Java,Yes,No,B.Tech
Female,Data scientist,People management,No,No,BE
Female,Sales/Marketing,Business Knowledge;People management;Communication skills;Problem Solving skills;Sales;Social Media Marketing;Interpersonal skills;Presentation Skills,Yes,Business innovation model,B.Com
Female,Teaching,Teaching,Yes,N.t.t.,BA
Female,Financial Analysis;Social Justice;Content Writing;Social media marketing,"Accounting Skills;Hardware skills;Business Knowledge;Finance related skills;Communication skills;Social Media Marketing;Content creation;Teaching;Foreign languages french, Spanish",Yes,"Udemy Digital Marketing, Advanced Content Marketing, Diploma de Espanol, Information Technology",B.Com
Female,"Technology, Understand Human Behaviour","Java, Programming, C++, R",No,I didn't do,B.Sc
Female,Teaching;Govt. Job,Active Listening;Problem Solving skills;Teaching;Teaching experience,No,No,BA
Male,Govt. Job;Industires;SAP Consultant in MM,Designing skills;C++;Python,No,No,B.Tech
Male,Design;Salesforce Admin,Critical Thinking;Mass Communication;Leadership;Editing;Designing skills;Cloud Computing;SAP;Salesforce Admin,No,Tally,MCA
Male,Testing,Java,Yes,No,BCA
Male,Technology;Industires;Design,Automation ,Yes,process automation,B.Tech
Male,"Research;Teaching;Technology;Data analytics;Agriculture, services",Accounting Skills;Active Listening;Hardware skills;Business Knowledge;Problem Solving skills,No,No,B.Tech
